mag_x,mag_y,mag_z
-23.47833,29.213495,2.246156
-22.761434,30.647285,1.209468
-22.761434,30.647285,1.209468
-19.714628,30.109615,-0.691125
-18.818508,31.364181,-0.518344
-18.101613,29.930391,1.209468
-16.488597,29.392719,1.036687
-17.922389,29.034271,3.110062
-17.922389,29.034271,3.110062
-15.592479,27.421255,2.937281
-16.309373,28.496599,2.937281
-14.337912,27.600479,4.837874
-13.441793,26.345912,4.31953
-8.065075,25.987464,3.973968
-8.065075,25.987464,3.973968
-5.197493,22.761434,6.392905
-6.45206,23.299106,7.947936
-5.018269,21.506866,7.947936
-9.498867,22.044538,8.811842
-9.498867,22.044538,8.811842
-14.875584,21.327644,11.230779
-20.969196,23.119882,9.157404
-27.779703,23.47833,7.429592
-29.751167,26.883584,5.528999
-26.70436,28.855047,0.518344
-26.70436,28.855047,0.518344
-24.553672,31.722629,-1.900593
-24.553672,32.439525,-0.518344
-29.751167,27.958927,0.0
-24.37445,28.675823,2.764499
-16.847045,29.392719,1.727812
-16.847045,29.392719,1.727812
-14.69636,29.034271,1.727812
-10.036539,30.826509,-1.38225
-2.329911,29.213495,-6.392905
-1.254567,26.70436,-2.937281
-1.254567,26.70436,-2.937281
-0.716896,26.883584,-2.764499
-1.254567,27.421255,-4.31953
3.046806,27.779703,-7.429592
1.433791,26.166688,-4.492311
-1.792239,25.80824,-1.38225
-1.792239,25.80824,-1.38225
-6.989732,28.496599,0.863906
-6.631284,31.364181,-7.08403
-12.366449,33.514869,-6.047342
-15.771703,33.694091,-9.330186
-17.384717,34.948657,-8.811842
-17.384717,34.948657,-8.811842
-21.865314,35.486331,-10.366873
-25.449792,35.486331,-11.40356
-25.987464,35.307106,-8.811842
-30.109615,32.977195,-3.801187
-30.109615,32.977195,-3.801187
-25.80824,35.486331,-6.220124
-20.789972,35.486331,-8.984623
-15.950927,33.156421,-8.466279
-11.828778,33.694091,-6.565686
-5.555941,28.496599,-5.010655
-5.555941,28.496599,-5.010655
-7.885851,33.694091,-5.183436
-20.073076,34.769435,-5.183436
-16.130149,34.410987,-3.455624
-13.80024,34.590209,-6.738467
-3.584478,29.751167,-8.293498
-3.584478,29.751167,-8.293498
0.896119,27.062808,-10.885217
0.896119,27.062808,-10.885217
-12.724897,34.948657,-11.921904
-10.753434,34.769435,-10.021311
-10.394987,37.995464,-11.40356
-10.394987,37.995464,-11.40356
-4.122149,34.231765,-13.995279
6.810508,25.80824,-13.822498
4.301373,24.37445,-11.40356
-1.971463,32.797973,-11.230779
-3.22603,33.335643,-9.675748
-3.22603,33.335643,-9.675748
-0.537672,32.081077,-14.686404
-3.22603,31.901853,-12.440248
5.914389,24.553672,-12.613029
-3.046806,29.571943,-10.194092
-3.046806,29.571943,-10.194092
-20.073076,33.694091,-4.146749
-20.431524,33.694091,-4.492311
-16.309373,33.873317,-8.811842
-11.47033,31.543405,-7.947936
-11.47033,31.543405,-7.947936
-24.91212,35.307106,-9.157404
-35.307106,33.156421,-6.047342
-34.231765,29.930391,-2.591718
-25.449792,33.335643,-4.492311
-19.893852,32.439525,-2.591718
-19.893852,32.439525,-2.591718
-25.270568,32.081077,-4.665093
-35.127883,31.543405,-8.293498
-30.826509,31.543405,-6.565686
-27.421255,35.307106,-8.120718
-24.195226,33.873317,-7.08403
-24.195226,33.873317,-7.08403
-23.119882,33.156421,-4.665093
-25.987464,33.873317,-9.848529
-37.457794,30.647285,-10.539654
-44.447525,28.317375,-9.330186
-33.335643,31.543405,-12.094685
-33.335643,31.543405,-12.094685
-27.779703,33.156421,-9.848529
-27.421255,33.156421,-8.811842
-31.543405,33.335643,-10.021311
-34.948657,33.156421,-7.429592
-23.47833,35.665554,-7.08403
-23.47833,35.665554,-7.08403
-25.987464,33.873317,-8.120718
-35.665554,34.590209,-11.230779
-29.213495,34.948657,-8.466279
-20.610748,34.948657,-5.70178
-17.922389,34.410987,-6.565686
-17.922389,34.410987,-6.565686
-17.205493,32.977195,-7.256811
-11.291106,31.722629,-5.70178
-23.47833,37.457794,-11.576342
-11.111882,34.410987,-10.021311
-10.215763,34.590209,-9.502967
-10.215763,34.590209,-9.502967
-14.158688,34.590209,-10.539654
-8.602747,32.618747,-7.602374
-13.262569,35.844779,-8.639061
-7.168956,31.543405,-6.911249
-7.168956,31.543405,-6.911249
-11.47033,32.977195,-5.874561
-5.376717,30.468061,-4.492311
-7.34818,31.722629,-5.010655
-4.839045,29.213495,-3.628406
-4.839045,29.213495,-3.628406
-5.914389,30.288837,-3.973968
-4.839045,28.496599,-2.937281
-6.810508,29.751167,-2.418937
-4.122149,29.213495,-3.282843
-5.914389,29.213495,-1.900593
-5.914389,29.213495,-1.900593
-8.602747,30.109615,-2.073374
-12.904121,31.901853,-4.146749
-14.337912,33.694091,-3.801187
-21.14842,31.543405,-2.073374
-15.413255,32.260299,-3.801187
-15.413255,32.260299,-3.801187
-24.016002,32.260299,-1.727812
-20.610748,31.005733,-2.591718
-23.47833,30.647285,-1.900593
-25.987464,31.364181,0.172781
-25.987464,32.439525,-3.282843
-25.987464,32.439525,-3.282843
-29.571943,31.364181,-2.246156
-38.71236,29.392719,-2.764499
-38.71236,28.675823,-5.528999
-39.250034,30.647285,-5.70178
-41.04227,27.779703,-3.973968
-41.04227,27.779703,-3.973968
-43.551406,25.270568,-5.70178
-40.146152,27.958927,-4.146749
-40.683822,27.062808,-2.937281
-41.04227,24.91212,-0.863906
-41.04227,24.91212,-0.863906
-36.38245,27.421255,-2.937281
-34.410987,27.242031,0.0
-31.364181,27.062808,4.31953
-33.335643,23.299106,4.837874
-32.977195,23.657554,7.602374
-32.977195,23.657554,7.602374
-27.062808,27.421255,5.010655
-30.109615,26.166688,6.220124
-28.138151,25.987464,7.08403
-28.317375,22.940658,10.366873
-26.883584,22.223762,9.675748
-26.883584,22.223762,9.675748
-23.299106,25.449792,9.330186
-23.657554,21.865314,11.057998
-21.865314,24.016002,9.330186
-21.327644,23.47833,10.539654
-16.130149,23.657554,8.639061
-16.130149,23.657554,8.639061
-17.026269,24.195226,8.466279
-14.875584,24.553672,7.775155
-13.441793,24.195226,6.047342
-13.621016,22.940658,8.293498
-13.621016,22.940658,8.293498
-15.950927,24.91212,9.157404
-14.875584,24.195226,5.356218
-15.413255,25.091344,7.256811
-13.262569,24.732896,6.911249
-14.337912,25.80824,6.565686
-14.337912,25.80824,6.565686
-13.621016,29.034271,1.38225
-12.545673,30.826509,-1.38225
-15.771703,31.184957,-3.455624
-16.488597,33.694091,-3.801187
-16.488597,33.694091,-3.801187
-20.969196,32.081077,-0.172781
-25.091344,30.468061,0.345562
-20.789972,30.826509,0.691125
-23.836778,28.855047,3.628406
-23.836778,29.930391,1.900593
-23.836778,29.930391,1.900593
-29.930391,29.571943,-1.900593
-35.844779,27.242031,-4.146749
-37.637016,27.242031,-1.036687
-31.901853,29.392719,-1.38225
-24.37445,31.184957,1.38225
-24.37445,31.184957,1.38225
-18.101613,28.855047,1.209468
-25.80824,31.543405,0.0
-28.317375,30.826509,-1.727812
-24.37445,30.109615,0.0
-16.847045,27.958927,0.691125
-16.847045,27.958927,0.691125
-12.545673,27.242031,2.418937
-18.997732,29.034271,0.691125
-24.91212,30.647285,0.518344
-21.327644,29.930391,0.518344
-15.234031,31.005733,1.555031
-15.234031,31.005733,1.555031
-10.932658,29.571943,1.209468
-7.885851,27.958927,0.0
-2.867582,25.80824,0.345562
1.971463,23.47833,-1.555031
-2.150687,24.016002,-1.036687
-2.150687,24.016002,-1.036687
-11.111882,27.242031,1.036687
-18.280838,29.392719,3.110062
-15.950927,28.855047,2.591718
-13.083345,30.647285,0.172781
-13.083345,30.647285,0.172781
-6.631284,28.496599,-1.555031
-5.555941,28.138151,1.209468
-3.763702,25.270568,-0.518344
-4.301373,26.166688,0.0
-4.301373,26.166688,0.0
-3.942926,26.525136,-2.073374
-9.498867,29.213495,-0.172781
-18.460062,30.647285,-0.863906
-23.119882,32.797973,1.900593
-23.119882,32.797973,1.900593
-23.119882,32.797973,1.900593
-16.667821,28.496599,2.591718
-18.101613,29.213495,3.628406
-17.205493,27.242031,4.146749
-10.932658,26.70436,4.31953
-4.659821,24.016002,0.0
-4.659821,24.016002,0.0
-14.337912,27.242031,4.837874
-21.506866,27.600479,5.528999
-17.743165,26.70436,5.356218
-11.47033,27.958927,3.455624
-6.810508,26.525136,1.036687
-6.810508,26.525136,1.036687
-12.904121,25.449792,4.492311
-8.781971,23.836778,6.738467
-0.358448,22.940658,3.455624
-2.688358,25.270568,1.209468
-2.150687,25.270568,1.209468
-2.150687,28.317375,-0.691125
-0.896119,25.987464,-3.282843
2.509135,24.016002,-1.727812
0.358448,21.14842,2.418937
-5.018269,20.073076,7.602374
-5.018269,20.073076,7.602374
-8.065075,18.101613,10.885217
-10.753434,19.35618,11.057998
-16.847045,18.997732,12.094685
-18.818508,22.402986,10.885217
-17.205493,23.299106,8.293498
-17.205493,23.299106,8.293498
-14.517136,25.270568,7.429592
-16.847045,27.600479,5.183436
-22.402986,29.930391,2.246156
-27.958927,29.392719,1.727812
-26.345912,29.930391,2.246156
-26.345912,29.930391,2.246156
-21.68609,29.571943,2.591718
-16.488597,29.034271,2.418937
-6.989732,24.91212,2.937281
-4.301373,24.016002,1.036687
-4.301373,24.016002,1.036687
-1.613015,20.2523,3.282843
-0.358448,20.431524,3.110062
-5.376717,20.431524,7.947936
-11.649554,22.044538,8.120718
-17.384717,25.629016,7.775155
-17.384717,25.629016,7.775155
-20.789972,26.166688,5.528999
-20.2523,27.421255,4.31953
-14.517136,28.138151,2.246156
-5.914389,28.138151,-1.555031
-5.914389,28.138151,-1.555031
-2.509135,27.958927,-3.110062
-1.254567,27.421255,-5.356218
3.22603,26.166688,-8.639061
4.301373,26.525136,-12.094685
5.914389,24.553672,-12.267467
5.914389,24.553672,-12.267467
-0.358448,26.883584,-6.220124
-3.942926,29.392719,-4.492311
-4.839045,28.496599,-3.628406
-5.018269,28.317375,-2.764499
-8.244299,29.034271,-2.073374
-8.244299,29.034271,-2.073374
-12.904121,29.751167,-1.727812
-25.629016,29.571943,0.863906
-29.930391,27.421255,1.555031
-25.091344,27.958927,2.418937
-11.47033,30.468061,-1.38225
-11.47033,30.468061,-1.38225
-1.075343,29.392719,-8.639061
5.197493,27.779703,-13.995279
8.423523,26.345912,-16.414215
7.885851,25.091344,-12.094685
0.896119,25.987464,-5.356218
0.896119,25.987464,-5.356218
-5.914389,27.421255,-1.209468
-12.724897,26.70436,2.246156
-18.639286,28.675823,4.492311
-22.223762,30.109615,3.455624
-23.657554,29.034271,4.492311
-23.657554,29.034271,4.492311
-20.073076,26.525136,5.183436
-22.402986,28.138151,6.392905
-29.571943,27.421255,5.70178
-28.317375,29.751167,1.036687
-22.940658,30.468061,1.036687
-22.940658,30.468061,-0.691125
-16.309373,32.797973,-2.591718
-6.45206,29.751167,-4.492311
-0.358448,27.242031,-5.874561
7.885851,25.091344,-13.131373
7.885851,25.091344,-13.131373
6.989732,26.70436,-20.560964
2.688358,28.496599,-21.943214
-2.688358,34.948657,-21.943214
-0.537672,32.439525,-21.597652
-0.537672,32.439525,-21.597652
0.0,31.543405,-18.314807
